Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '781dda0c-ffeb-4664-9667-7506ce6269b9')","Silver, Ag 7.6E-5%, Au 9.7E-5%, in ore, in ground",['Ag'],[1.65521689284794e-12],1.65521689284794e-12
"('ecoinvent-3.4-biosphere', '79df5650-160a-4ab7-a14f-cc8162877f4a')","Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore, in ground","['Cu', 'Mo']","[6.921793677198616e-08, 8.451459392609073e-07]",9.143638760328934e-07
"('ecoinvent-3.4-biosphere', '7cd1d217-70a7-4452-abc4-3b1100763d6d')","Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",['Ag'],[1.4345213071349139e-11],1.4345213071349139e-11
"('ecoinvent-3.4-biosphere', '8508a83c-6a37-4159-93cc-21a2645390ab')","Cu, Cu 5.2E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2% in ore, in ground","['Cu', 'Ni']","[1.2212897702167998e-10, 8.843938416849062e-11]",2.105683611901706e-10
"('ecoinvent-3.4-biosphere', '86c6e6cd-c2f5-4977-bad6-ce9cd48cf721')","Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground","['Ni', 'Cu']","[1.3233550111385145e-08, 1.3004267887297981e-08]",2.6237817998683126e-08
"('ecoinvent-3.4-biosphere', '8bc65fca-548d-4831-b102-391bbdd6bc8c')","Aluminium, 24% in bauxite, 11% in crude ore, in ground",['Al'],[1.1292959231657493e-08],1.1292959231657493e-08
"('ecoinvent-3.4-biosphere', '99c56f25-9ebb-4e6a-a3e2-e4dc61e9d697')","Iron, 72% in magnetite, 14% in crude ore, in ground",['Fe'],[2.362895738641138e-10],2.362895738641138e-10
"('ecoinvent-3.4-biosphere', '9a7380d1-6e23-48ad-b35a-14bd1ecb3133')","Phosphorus, 18% in apatite, 4% in crude ore, in ground",['P'],[1.0700868466097442e-09],1.0700868466097442e-09
"('ecoinvent-3.4-biosphere', '9f9f1f14-6eee-4067-b4a5-80e75fc7b295')","Manganese, 35.7% in sedimentary deposit, 14.2% in crude ore, in ground",['Mn'],[7.112979282785067e-08],7.112979282785067e-08
"('ecoinvent-3.4-biosphere', 'a45cd247-3532-4e27-bddc-b519fdb5e08f')","Aluminium, in ground",['Al'],[0.00016815336895287453],0.00016815336895287453
"('ecoinvent-3.4-biosphere', 'a64e65fe-3c33-44f1-bd2d-ab7fac07653f')","Phosphorus, 18% in apatite, 12% in crude ore, in ground",['P'],[4.0663764103250756e-10],4.0663764103250756e-10
"('ecoinvent-3.4-biosphere', 'a76cf135-2be1-4e53-9423-9211acd100f1')","Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground","['Mo', 'Cu']","[1.583098526277665e-08, 7.92318839609771e-10]",1.662330410238642e-08
"('ecoinvent-3.4-biosphere', 'a9ad523f-b721-4f07-ad9f-584053f3454d')","Lithium, 0.15% in brine, in ground",['Li'],[1.705564562868429e-12],1.705564562868429e-12
"('ecoinvent-3.4-biosphere', 'ac8571b8-b00b-479d-93cf-b9374feaee05')","Molybdenum, 0.016% in sulfide, Mo 8.2E-3% and Cu 0.27% in crude ore, in ground","['Mo', 'Cu']","[2.032874759662715e-08, 1.2486354536901695e-09]",2.157738305031732e-08
"('ecoinvent-3.4-biosphere', 'b569dc97-52fe-4e39-9627-183b1002c287')","Copper, 2.19% in sulfide, Cu 1.83% and Mo 8.2E-3% in crude ore, in ground","['Cu', 'Mo']","[1.0011285623027039e-07, 2.404663044800699e-07]",3.405791607103403e-07
"('ecoinvent-3.4-biosphere', 'c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8')","Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In, in ground",['Ag'],[1.0787324365231103e-07],1.0787324365231103e-07
"('ecoinvent-3.4-biosphere', 'c3b2ba62-b158-47b1-8e1e-e76156e5292a')","Zinc, Zn 3.1%, in mixed ore, in ground",['Zn'],[1.1530493586325465e-10],1.1530493586325465e-10
"('ecoinvent-3.4-biosphere', 'c7d38707-3b22-4fb1-b001-0c8cad496a60')","Gold, Au 9.7E-5%, Ag 7.6E-5%, in ore, in ground",['Ag'],[1.9310863749892648e-12],1.9310863749892648e-12
"('ecoinvent-3.4-biosphere', 'c8f18160-6937-4bb9-ad0c-dffa942ca41e')","Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore, in ground","['Cu', 'Mo']","[1.37206718452054e-08, 7.445927475781479e-08]",8.817994660302019e-08
"('ecoinvent-3.4-biosphere', 'cfaa80f4-8e19-4fd6-942a-eaea14812896')","Silver, Ag 9.7E-4%, in mixed ore, in ground",['Ag'],[5.045901112034691e-08],5.045901112034691e-08
"('ecoinvent-3.4-biosphere', 'd02343bd-b00d-4fb3-9bda-2e8183f3b012')","Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore, in ground",['Ag'],[1.462108255349047e-11],1.462108255349047e-11
"('ecoinvent-3.4-biosphere', 'd0779a5e-6969-4144-954e-ceb81fb83f15')","Cobalt, in ground",['Co'],[1.4863352684732598e-09],1.4863352684732598e-09
"('ecoinvent-3.4-biosphere', 'd6c7644f-0d7c-4bb3-b8bb-686ebede951e')","Gold, Au 5.4E-4%, Ag 1.5E-5%, in ore, in ground",['Ag'],[2.7586948214132267e-13],2.7586948214132267e-13
"('ecoinvent-3.4-biosphere', 'd76320f7-6761-4864-92a6-660fa3453ffa')","Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore, in ground",['Ag'],[1.3133042567634935e-08],1.3133042567634935e-08
"('ecoinvent-3.4-biosphere', 'e47e4e5f-6528-413d-a8fb-1cd1875fbd73')","Nickel, 1.98% in silicates, 1.04% in crude ore, in ground",['Ni'],[1.1559305880960112e-06],1.1559305880960112e-06
"('ecoinvent-3.4-biosphere', 'eaa3e9d4-68d6-4267-a7a5-48b141c3861e')","Silver, Ag 5.4E-3%, in mixed ore, in ground",['Ag'],[-3.271812058215472e-10],-3.271812058215472e-10
"('ecoinvent-3.4-biosphere', 'ed5ace5c-a203-4816-b33b-9fe0c5f0f519')","Copper, 1.13% in sulfide, Cu 0.76% and Ni 0.76% in crude ore, in ground","['Cu', 'Ni']","[6.687823156441581e-09, 6.805759092504981e-09]",1.3493582248946562e-08
"('ecoinvent-3.4-biosphere', 'ed8c57b5-6012-4f21-8b70-92a85923786a')","Silver, Ag 1.5E-4%, Au 6.8E-4%, in ore, in ground",['Ag'],[2.758694821413228e-13],2.758694821413228e-13
"('ecoinvent-3.4-biosphere', 'eda28c96-8899-4d84-bf18-35c3f1de518e')","Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground","['Mo', 'Cu']","[2.403993156013619e-07, 3.937750836345815e-09]",2.4433706643770774e-07
"('ecoinvent-3.4-biosphere', 'ee540366-b970-46af-94d8-4c253ded5577')","Kaolinite, 24% in crude ore, in ground",['Al'],[1.287049773597273e-06],1.287049773597273e-06
"('ecoinvent-3.4-biosphere', 'ef6dd09f-bddc-49b4-a207-dbaec2f07bb5')","Chromium, 25.5% in chromite, 11.6% in crude ore, in ground",['Cr'],[3.2230640672940354e-07],3.2230640672940354e-07
"('ecoinvent-3.4-biosphere', 'f09c3144-a268-4bed-8ca2-63005b6ef75f')","Nickel, Ni 2.5E+0%, in mixed ore, in ground",['Ni'],[7.633139986669308e-10],7.633139986669308e-10
"('ecoinvent-3.4-biosphere', 'f7360584-688a-4b6f-bc4a-db00a1e7b022')","Rh, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground","['Ni', 'Cu']","[2.9277454979474956e-14, 2.757733302198532e-14]",5.685478800146028e-14
"('ecoinvent-3.4-biosphere', 'f77aacc3-2c22-4bda-99ab-fe1110a1b891')","Iron, 46% in ore, 25% in crude ore, in ground",['Fe'],[5.417742534604662e-06],5.417742534604662e-06
"('ecoinvent-3.4-biosphere', 'f8f1ba14-9934-4678-8a78-e2cf1fce7775')","Zinc, Zn 0.63%, in mixed ore, in ground",['Zn'],[1.3628929419663497e-09],1.3628929419663497e-09
"('ecoinvent-3.4-biosphere', 'febbfa6e-44d4-42a0-abcd-aec8a428f75e')","Ni, Ni 3.7E-2%, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Cu 5.2E-2% in ore, in ground","['Ni', 'Cu']","[1.261194687237921e-10, 1.7417291990130402e-10]",3.0029238862509616e-10
"('ecoinvent-3.4-biosphere', 'ff741136-d6ee-444a-a15b-3b308e376db8')","Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore, in ground",['Ag'],[7.611239012289265e-10],7.611239012289265e-10
